facility_id,cehrt_id,meets_criteria_for_promoting_interoperability_of_ehrs,start_date,end_date
330204,0015C1GXB9MLH3P,Y,1/1/2023,12/31/2023
330205,0015C5LFV335W0K,Y,1/1/2023,12/31/2023
330208,0015C5W0RM8Y9K0,Y,1/1/2023,12/31/2023
330211,,,1/1/2023,12/31/2023
330214,0015CG0LCV85NKH,Y,1/1/2023,12/31/2023
330215,0015CQZ3GL3N8TR,Y,1/1/2023,12/31/2023
330218,0015CW5JJ1P502U,Y,1/1/2023,12/31/2023
330219,0015C78PU49GB17,Y,1/1/2023,12/31/2023
330221,0015CF2C9MW8EHH,Y,1/1/2023,12/31/2023
330222,0015CQ82R7P6Q5A,Y,1/1/2023,12/31/2023
330224,0015CK3MKQ1BP7X,Y,1/1/2023,12/31/2023
330226,0015CC3PXP1AKB3,Y,1/1/2023,12/31/2023
330229,0015C62GA91HAE6,Y,1/1/2023,12/31/2023
330231,0015C1GXB9MLH3P,Y,1/1/2023,12/31/2023
330233,0015CAL2TM5S53B,Y,1/1/2023,12/31/2023
330234,0015C46MRE34QH2,Y,1/1/2023,12/31/2023
330235,,,1/1/2023,12/31/2023
330238,0015CTC3XKY26KQ,Y,1/1/2023,12/31/2023
330239,0015C4F9W7075HE,Y,1/1/2023,12/31/2023
330240,0015C1GXB9MLH3P,Y,1/1/2023,12/31/2023
330241,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
330246,0015CH8SQ44HUM8,Y,1/1/2023,12/31/2023
330250,0015CS71BZT400W,Y,1/1/2023,12/31/2023
330259,0015CH8SQ44HUM8,Y,1/1/2023,12/31/2023
330261,0015C0SN07LAQ3M,Y,1/1/2023,12/31/2023
330264,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
330265,0015CC3PXP1AKB3,Y,1/1/2023,12/31/2023
330267,0015CFS6WE7U6MN,Y,1/1/2023,12/31/2023
330270,0015C124KR0SNP1,Y,1/1/2023,12/31/2023
330273,0015CF6CR28MVL0,Y,1/1/2023,12/31/2023
330276,0015CB5W0LAM5FC,Y,1/1/2023,12/31/2023
330277,0015CS2TT1R8X1C,Y,1/1/2023,12/31/2023
330279,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
330285,0015CTC3XKY26KQ,Y,1/1/2023,12/31/2023
330286,0015CH8SQ44HUM8,Y,1/1/2023,12/31/2023
330304,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
330307,0015CMH20AVM5SA,Y,1/1/2023,12/31/2023
330331,0015CAM1DM3EQM1,Y,1/1/2023,12/31/2023
330332,0015CH8SQ44HUM8,Y,1/1/2023,12/31/2023
330350,0015CRN3YQR9GB4,Y,1/1/2023,12/31/2023
330386,0015C97XDZ8XB5U,Y,1/1/2023,12/31/2023
330393,0015C2CGN7RQ97J,Y,1/1/2023,12/31/2023
330394,0015C31M1955R0M,Y,1/1/2023,12/31/2023
330395,0015CY0XCD9NEU1,Y,1/1/2023,12/31/2023
330396,0015C1GXB9MLH3P,Y,1/1/2023,12/31/2023
330399,,,1/1/2023,12/31/2023
330401,0015CH8SQ44HUM8,Y,1/1/2023,12/31/2023
330405,,,1/1/2023,12/31/2023
330406,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
330411,,,1/1/2023,12/31/2023
331301,0015C62GA91HAE6,Y,1/1/2023,12/31/2023
331302,0015CS71BZT400W,Y,1/1/2023,12/31/2023
331303,0015C97XDZ8XB5U,Y,1/1/2023,12/31/2023
331304,0015CK3MKQ1BP7X,Y,1/1/2023,12/31/2023
331305,0015C8LDJ9KA9Q3,Y,1/1/2023,12/31/2023
331307,0015C7URE9RTG1U,,1/1/2023,12/31/2023
331309,,,1/1/2023,12/31/2023
331310,0015CT0PPT32RH0,Y,1/1/2023,12/31/2023
331311,0015C8LDJ9KA9Q3,Y,1/1/2023,12/31/2023
331312,0015C31M1955R0M,Y,1/1/2023,12/31/2023
331313,,,1/1/2023,12/31/2023
331314,0015CBY5N22KUK7,Y,1/1/2023,12/31/2023
331315,0015CC3PXP1AKB3,Y,1/1/2023,12/31/2023
331316,0015C30NFU1QU7A,Y,1/1/2023,12/31/2023
331317,0015CH28495FXS6,Y,1/1/2023,12/31/2023
331318,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
331319,0015CP587BP0W9H,,1/1/2023,12/31/2023
331320,0015C8LDJ9KA9Q3,Y,1/1/2023,12/31/2023
331321,0015CS71BZT400W,,1/1/2023,12/31/2023
331322,,,1/1/2023,12/31/2023
331323,,,1/1/2023,12/31/2023
333301,,,1/1/2023,12/31/2023
340001,0015C4H2WUK0S3A,Y,1/1/2023,12/31/2023
340002,0015CSA3T2VWB3S,Y,1/1/2023,12/31/2023
340003,0015C2PAT0P5QHC,Y,1/1/2023,12/31/2023
340004,0015C257B7545Y1,Y,1/1/2023,12/31/2023
340008,0015CWA0BT2W1VP,Y,1/1/2023,12/31/2023
340010,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
340013,0015C0B8Z57B259,Y,1/1/2023,12/31/2023
340014,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
340015,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
340016,0015C0UNC8R9VFR,Y,1/1/2023,12/31/2023
340017,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
340020,0015CJD3G2F3YGA,Y,1/1/2023,12/31/2023
340021,0015C4H2WUK0S3A,Y,1/1/2023,12/31/2023
340023,0015CFG9KA7DWS7,Y,1/1/2023,12/31/2023
340024,0015CLm3fer4at1,Y,1/1/2023,12/31/2023
340027,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
340028,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
340030,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
340032,0015CAL43NCA8Y7,Y,1/1/2023,12/31/2023
340039,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
340040,0015C92F81YS48A,Y,1/1/2023,12/31/2023
340041,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
340042,0015C2PAT0P5QHC,Y,1/1/2023,12/31/2023
340047,0015C257B7545Y1,Y,1/1/2023,12/31/2023
340049,0015CXX8NDM931Q,Y,1/1/2023,12/31/2023
340050,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
340051,0015C5HKP92HQ7U,Y,1/1/2023,12/31/2023
340053,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
340060,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
340061,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
340064,0015C257B7545Y1,Y,1/1/2023,12/31/2023
340068,0015CNW83XEZ7SX,Y,1/1/2023,12/31/2023
340069,0015CUT26KMP0YR,Y,1/1/2023,12/31/2023
340070,0015CQD6PDS8Y3T,Y,1/1/2023,12/31/2023
340071,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
340073,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
340075,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
340084,0015C4H2WUK0S3A,Y,1/1/2023,12/31/2023
340085,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
340087,0015CSA3T2VWB3S,Y,1/1/2023,12/31/2023
340090,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
340091,0015CQD6PDS8Y3T,Y,1/1/2023,12/31/2023
340096,0015C257B7545Y1,Y,1/1/2023,12/31/2023
340097,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
340098,0015C4H2WUK0S3A,Y,1/1/2023,12/31/2023
340099,0015C92F81YS48A,Y,1/1/2023,12/31/2023
340107,0015C92F81YS48A,Y,1/1/2023,12/31/2023
340109,0015C7J3NZX7XGG,Y,1/1/2023,12/31/2023
340113,0015C4H2WUK0S3A,Y,1/1/2023,12/31/2023
340114,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
340115,0015C4TZ0UTW7LY,Y,1/1/2023,12/31/2023
340116,0015CJD3G2F3YGA,Y,1/1/2023,12/31/2023
340119,0015C4H2WUK0S3A,Y,1/1/2023,12/31/2023
340120,0015C92F81YS48A,Y,1/1/2023,12/31/2023
340123,0015CGN4GDC2CK2,,1/1/2023,12/31/2023
340126,0015CLV7UKW65LQ,Y,1/1/2023,12/31/2023
340127,0015CWN7V66N218,Y,1/1/2023,12/31/2023
340129,0015CSU4PE5PV37,Y,1/1/2023,12/31/2023
340130,0015C4H2WUK0S3A,Y,1/1/2023,12/31/2023
340131,0015CFD9V45FUS6,Y,1/1/2023,12/31/2023
340132,0015C0UNC8R9VFR,Y,1/1/2023,12/31/2023
340141,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
340142,0015CMY4ZWS0PYN,Y,1/1/2023,12/31/2023
340143,0015CRK4CT9AYC0,Y,1/1/2023,12/31/2023
340145,0015C4H2WUK0S3A,Y,1/1/2023,12/31/2023
340147,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
340148,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
340151,0015C92F81YS48A,Y,1/1/2023,12/31/2023
340155,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
340156,0015CWD0UCD0JJL,,1/1/2023,12/31/2023
340158,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
340159,0015CE8T574Z66D,Y,1/1/2023,12/31/2023
340166,0015C4H2WUK0S3A,Y,1/1/2023,12/31/2023
340168,,,1/1/2023,12/31/2023
340171,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
340173,0015CUT26KMP0YR,Y,1/1/2023,12/31/2023
340183,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
340184,0015C0UNC8R9VFR,Y,1/1/2023,12/31/2023
340187,0015C257B7545Y1,Y,1/1/2023,12/31/2023
340188,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
340190,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
340195,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
341303,0015C4TZ0UTW7LY,,1/1/2023,12/31/2023
341304,0015C92F81YS48A,Y,1/1/2023,12/31/2023
341305,0015C0UNC8R9VFR,Y,1/1/2023,12/31/2023
341307,0015CWW3R9FPD02,,1/1/2023,12/31/2023
341311,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
341314,,,1/1/2023,12/31/2023
341315,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
341316,0015CSA3T2VWB3S,Y,1/1/2023,12/31/2023
341317,,,1/1/2023,12/31/2023
341318,0015C92F81YS48A,Y,1/1/2023,12/31/2023
341319,0015CSA3T2VWB3S,Y,1/1/2023,12/31/2023
341320,,,1/1/2023,12/31/2023
341322,0015CKK9ELR9WCZ,Y,1/1/2023,12/31/2023
341323,0015C5HKP92HQ7U,Y,1/1/2023,12/31/2023
341324,0015C92F81YS48A,Y,1/1/2023,12/31/2023
341325,,,1/1/2023,12/31/2023
341326,0015CSA3T2VWB3S,Y,1/1/2023,12/31/2023
341327,0015CFG3Q10HY2V,,1/1/2023,12/31/2023
341328,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
341329,0015CSA3T2VWB3S,Y,1/1/2023,12/31/2023
350002,0015CWD2653NY5L,Y,1/1/2023,12/31/2023
350006,0015C3K3YJ2CSK4,Y,1/1/2023,12/31/2023
350011,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
350015,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
350019,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
350063,0015CWD0UCD0JJL,,1/1/2023,12/31/2023
350070,0015CRT7Y4XJX42,Y,1/1/2023,12/31/2023
351300,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
351301,0015C3K3YJ2CSK4,Y,1/1/2023,12/31/2023
351302,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
351303,0015CWD2653NY5L,Y,1/1/2023,12/31/2023
351304,0015CWD2653NY5L,Y,1/1/2023,12/31/2023
351305,0015C3K3YJ2CSK4,Y,1/1/2023,12/31/2023
351306,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
351307,,,1/1/2023,12/31/2023
351308,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
351309,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
351310,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
351311,0015C4RL6KTR75G,Y,1/1/2023,12/31/2023
351312,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
351313,0015CW40F8CZL04,,1/1/2023,12/31/2023
351314,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
351315,0015C4RL6KTR75G,Y,1/1/2023,12/31/2023
351316,,,1/1/2023,12/31/2023
351318,0015C4RL6KTR75G,Y,1/1/2023,12/31/2023
351319,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
351320,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
351321,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
351322,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
351323,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
351324,0015C4RL6KTR75G,Y,1/1/2023,12/31/2023
351325,,,1/1/2023,12/31/2023
351326,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
351327,,,1/1/2023,12/31/2023
351328,,,1/1/2023,12/31/2023
351329,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
351330,,,1/1/2023,12/31/2023
351331,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
351332,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
351333,0015C4RL6KTR75G,Y,1/1/2023,12/31/2023
351334,0015C4RL6KTR75G,Y,1/1/2023,12/31/2023
351335,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
351336,0015C4RL6KTR75G,Y,1/1/2023,12/31/2023
351364,0015CWD0UCD0JJL,,1/1/2023,12/31/2023
360001,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
360002,0015C1R2KAA9ER9,Y,1/1/2023,12/31/2023
360003,0015C4YA0NH80Z2,Y,1/1/2023,12/31/2023
360006,0015C0AWU30GFF9,Y,1/1/2023,12/31/2023
360008,0015CUP1MAR3PAU,Y,1/1/2023,12/31/2023
360009,0015CUP1MAR3PAU,Y,1/1/2023,12/31/2023
360010,0015C6CMZ6GZP4N,Y,1/1/2023,12/31/2023
360011,0015C0AWU30GFF9,Y,1/1/2023,12/31/2023
360012,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
360013,0015C39T5RQ3R2H,Y,1/1/2023,12/31/2023
360014,0015C0AWU30GFF9,Y,1/1/2023,12/31/2023
360016,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
360017,0015C0AWU30GFF9,Y,1/1/2023,12/31/2023
360020,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
360025,0015CJJ59XU65R4,Y,1/1/2023,12/31/2023
360026,0015C8QT7J6X16L,Y,1/1/2023,12/31/2023
360027,0015C6CMZ6GZP4N,Y,1/1/2023,12/31/2023
360029,0015C4MD8U5XTQ6,Y,1/1/2023,12/31/2023
360032,0015CNW2HYW6GE9,Y,1/1/2023,12/31/2023
360035,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
360036,0015CHL8B1RR7PJ,Y,1/1/2023,12/31/2023
360039,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
360040,0015CK3MKQ1BP7X,Y,1/1/2023,12/31/2023
360041,0015C1R2KAA9ER9,Y,1/1/2023,12/31/2023
360046,0015CDM17K02DJ1,Y,1/1/2023,12/31/2023
360048,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
360051,0015CQT8XMU5YKA,Y,1/1/2023,12/31/2023
360054,0015CRC7WS3FUQ5,Y,1/1/2023,12/31/2023
360055,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
360056,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
360058,0015CP7AX4WSC8K,Y,1/1/2023,12/31/2023
360059,0015C3GKN8P5MDL,Y,1/1/2023,12/31/2023
360064,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
360065,0015CD48A8RYR9G,Y,1/1/2023,12/31/2023
360066,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
360068,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
360070,0015C6CMZ6GZP4N,Y,1/1/2023,12/31/2023
360071,0015CMP5XJD8XE5,Y,1/1/2023,12/31/2023
360072,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
360075,0015C1R2KAA9ER9,Y,1/1/2023,12/31/2023
360076,0015CQT8XMU5YKA,Y,1/1/2023,12/31/2023
360077,0015C6CMZ6GZP4N,Y,1/1/2023,12/31/2023
360078,0015C1R2KAA9ER9,Y,1/1/2023,12/31/2023
360079,0015C8QT7J6X16L,Y,1/1/2023,12/31/2023
360080,0015CVM2G26YS8W,,1/1/2023,12/31/2023
360082,0015C6CMZ6GZP4N,Y,1/1/2023,12/31/2023
360084,0015CD4BVE0FW28,Y,1/1/2023,12/31/2023
360085,0015C5SXW8QBF5V,Y,1/1/2023,12/31/2023
360086,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
360087,0015C6CMZ6GZP4N,Y,1/1/2023,12/31/2023
360089,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
360091,0015C6CMZ6GZP4N,Y,1/1/2023,12/31/2023
360092,0015CC9QLT3XNB8,Y,1/1/2023,12/31/2023
360095,0015C2EWL083G0V,Y,1/1/2023,12/31/2023
360096,0015CW1Z8901UAE,Y,1/1/2023,12/31/2023
360098,0015C3D2S3GM8GH,Y,1/1/2023,12/31/2023
360107,0015CFU56241LG1,Y,1/1/2023,12/31/2023
360109,0015C7LXP7WMW9R,Y,1/1/2023,12/31/2023
360112,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
360118,0015C0AWU30GFF9,Y,1/1/2023,12/31/2023
360121,0015CBQ7AFQ8WLH,Y,1/1/2023,12/31/2023
360123,0015C1R2KAA9ER9,Y,1/1/2023,12/31/2023
360125,0015C6CMZ6GZP4N,Y,1/1/2023,12/31/2023
360131,0015CBN7PZR7RL4,Y,1/1/2023,12/31/2023
360132,0015C8QT7J6X16L,Y,1/1/2023,12/31/2023
360133,0015C8QT7J6X16L,Y,1/1/2023,12/31/2023
360134,0015CDM17K02DJ1,Y,1/1/2023,12/31/2023
360137,0015C1R2KAA9ER9,Y,1/1/2023,12/31/2023
360143,0015C6CMZ6GZP4N,Y,1/1/2023,12/31/2023
360144,0015C6CMZ6GZP4N,Y,1/1/2023,12/31/2023
360145,0015C1R2KAA9ER9,Y,1/1/2023,12/31/2023
360147,0015CUP1MAR3PAU,Y,1/1/2023,12/31/2023
360148,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
360150,0015CK3MKQ1BP7X,Y,1/1/2023,12/31/2023
360152,0015C0AWU30GFF9,Y,1/1/2023,12/31/2023
360155,0015C7QT04JCU71,Y,1/1/2023,12/31/2023
360156,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
360159,0015C5SXW8QBF5V,Y,1/1/2023,12/31/2023
360161,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
360163,0015CJZ7U2P5UY2,Y,1/1/2023,12/31/2023
360170,0015C0AWU30GFF9,Y,1/1/2023,12/31/2023
360172,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
360174,0015CQT8XMU5YKA,Y,1/1/2023,12/31/2023
360175,0015CSB0AXR5802,Y,1/1/2023,12/31/2023
360179,0015CDM17K02DJ1,Y,1/1/2023,12/31/2023
360180,0015C6CMZ6GZP4N,Y,1/1/2023,12/31/2023
360185,0015C9YFE1KJ3B0,Y,1/1/2023,12/31/2023
360189,0015CEW9TS4ECP8,Y,1/1/2023,12/31/2023
360197,0015C1HGG5DH5Z6,Y,1/1/2023,12/31/2023
360203,0015CKC8KW4F6BS,Y,1/1/2023,12/31/2023
360210,0015C0AWU30GFF9,Y,1/1/2023,12/31/2023
360211,0015CF8L8B8CTT8,Y,1/1/2023,12/31/2023
360218,0015CCP4C80FXK6,Y,1/1/2023,12/31/2023
360230,0015C6CMZ6GZP4N,Y,1/1/2023,12/31/2023
360234,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
360236,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
360239,0015C8QT7J6X16L,Y,1/1/2023,12/31/2023
360245,,,1/1/2023,12/31/2023
360259,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
360263,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
360266,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
360270,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
360276,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
360348,0015C0AWU30GFF9,Y,1/1/2023,12/31/2023
360351,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
360352,0015C831BK34TRZ,Y,1/1/2023,12/31/2023
360354,0015C4YA0NH80Z2,Y,1/1/2023,12/31/2023
360355,0015CGN8A8ZDE47,Y,1/1/2023,12/31/2023
360358,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
360359,0015C1R2KAA9ER9,Y,1/1/2023,12/31/2023
360360,0015C8QT7J6X16L,Y,1/1/2023,12/31/2023
360361,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
360364,0015C6CMZ6GZP4N,Y,1/1/2023,12/31/2023
360365,0015C4G8Z73Q0BU,Y,1/1/2023,12/31/2023
360367,0015C3D2S3GM8GH,Y,1/1/2023,12/31/2023
360368,0015C8QT7J6X16L,Y,1/1/2023,12/31/2023
360374,,,1/1/2023,12/31/2023
361300,0015CH4307WMB45,Y,1/1/2023,12/31/2023
361302,,,1/1/2023,12/31/2023
361303,0015C6CMZ6GZP4N,Y,1/1/2023,12/31/2023
361304,0015C5SXW8QBF5V,Y,1/1/2023,12/31/2023
361306,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
361307,0015C1R2KAA9ER9,Y,1/1/2023,12/31/2023
361308,0015C1R2KAA9ER9,Y,1/1/2023,12/31/2023
361309,0015CFU56241LG1,Y,1/1/2023,12/31/2023
361310,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
361311,0015CHA9ZLS6ELS,Y,1/1/2023,12/31/2023
361312,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
361313,0015CW0N2L3FN42,Y,1/1/2023,12/31/2023
361314,0015CRU3YH6V0S9,Y,1/1/2023,12/31/2023
361315,0015C0AWU30GFF9,Y,1/1/2023,12/31/2023
361316,0015C4G8Z73Q0BU,Y,1/1/2023,12/31/2023
361318,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
361319,0015CUP1MAR3PAU,Y,1/1/2023,12/31/2023
361320,0015CRC7WS3FUQ5,Y,1/1/2023,12/31/2023
361321,0015CHA9ZLS6ELS,Y,1/1/2023,12/31/2023
361322,0015C2EWL083G0V,Y,1/1/2023,12/31/2023
361323,0015CD4BVE0FW28,Y,1/1/2023,12/31/2023
361324,0015C0AWU30GFF9,Y,1/1/2023,12/31/2023
361325,0015C4G8Z73Q0BU,Y,1/1/2023,12/31/2023
361326,0015CD30BJE5K3L,Y,1/1/2023,12/31/2023
361327,0015CY2537FYV3Q,Y,1/1/2023,12/31/2023
361328,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
361329,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
361330,0015CGE143Y8072,Y,1/1/2023,12/31/2023
361331,0015C5SXW8QBF5V,Y,1/1/2023,12/31/2023
361332,0015CFG3Q10HY2V,,1/1/2023,12/31/2023
361333,0015CX9QM2JX3LY,Y,1/1/2023,12/31/2023
361334,0015C5SXW8QBF5V,Y,1/1/2023,12/31/2023
363300,,,1/1/2023,12/31/2023
363302,,,1/1/2023,12/31/2023
363303,,,1/1/2023,12/31/2023
363304,,,1/1/2023,12/31/2023
363305,,,1/1/2023,12/31/2023
363306,,,1/1/2023,12/31/2023
363308,,,1/1/2023,12/31/2023
363309,,,1/1/2023,12/31/2023
370001,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
370002,0015CR8535UDY24,Y,1/1/2023,12/31/2023
370004,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
370006,0015CY6GQF8CTH4,Y,1/1/2023,12/31/2023
370008,0015CHY5NNJ9JW0,Y,1/1/2023,12/31/2023
370013,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
370014,0015CSU4PE5PV37,Y,1/1/2023,12/31/2023
370015,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
370016,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
370018,0015C5LFV335WOK,Y,1/1/2023,12/31/2023
370019,,,1/1/2023,12/31/2023
370020,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
370022,0015C5CAW5XQS1Q,Y,1/1/2023,12/31/2023
370023,0015CQR360JYR3R,Y,1/1/2023,12/31/2023
370025,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
370026,0015CQC4AND9RQT,Y,1/1/2023,12/31/2023
370028,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
370034,0015CK0HN2RQP58,Y,1/1/2023,12/31/2023
370037,0015CVV5PFX9JXM,Y,1/1/2023,12/31/2023
370039,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
370047,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
370049,0015C83KFP8BLE0,Y,1/1/2023,12/31/2023
370054,0015CA031Y3FFG7,Y,1/1/2023,12/31/2023
370056,,,1/1/2023,12/31/2023
370057,0015CET36JJQ20K,Y,1/1/2023,12/31/2023
370078,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
370083,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
370089,0015CND5SVV3P54,Y,1/1/2023,12/31/2023
370091,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
370093,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
370094,0015CVV5PFX9JXM,Y,1/1/2023,12/31/2023
370097,0015CPP5T7R75ZX,Y,1/1/2023,12/31/2023
370099,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
370100,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
370106,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
370112,0015CND5SVV3P54,Y,1/1/2023,12/31/2023
370113,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
370114,0015C5LFV335WOK,Y,1/1/2023,12/31/2023
370149,0015CVV5PFX9JXM,Y,1/1/2023,12/31/2023
370158,0015CAT64R4633W,Y,1/1/2023,12/31/2023
370166,0015CT0PPT32RH0,Y,1/1/2023,12/31/2023
370170,0015C1MMM5G5HNW,,1/1/2023,12/31/2023
370171,0015CX9T5EFK8JC,Y,1/1/2023,12/31/2023
370172,,,1/1/2023,12/31/2023
370173,0015C1MMM5G5HNW,,1/1/2023,12/31/2023
370178,,,1/1/2023,12/31/2023
370180,0015CWD0UCD0JJL,,1/1/2023,12/31/2023
370183,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
370192,,,1/1/2023,12/31/2023
370199,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
370201,0015CKC1Z89XJV5,,1/1/2023,12/31/2023
370202,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
370203,,,1/1/2023,12/31/2023
370206,0015CYH7YGF07VN,Y,1/1/2023,12/31/2023
370210,0015CRF2SVW9J13,Y,1/1/2023,12/31/2023
